,property_type,price,room_type,accommodates,wifi,parking,elevator,laundry,pool,bar,restaurant,gym,media_entertainment,air_conditioning,country
33607,Apartment,1755.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33608,Apartment,10827.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33609,Apartment,4023.0,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
33610,Apartment,8100.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33611,House,20803.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33612,Apartment,850.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33613,Apartment,2727.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33614,Apartment,6061.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33615,Apartment,2727.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33616,Homestay,3402.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33617,Apartment,8100.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33618,Apartment,1647.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33619,Apartment,4482.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33620,Apartment,3402.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33621,Apartment,4873.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33622,House,796.5,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
33623,Apartment,6750.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
33624,Apartment,8788.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
33625,Apartment,2443.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33626,Apartment,4023.0,room,3,0,1,0,0,0,0,0,0,0,0,Brazil
33627,Apartment,2443.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33628,Apartment,6750.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33629,Apartment,14850.0,entire_home,10,0,0,0,0,0,0,0,0,0,0,Brazil
33630,Apartment,9463.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33631,Apartment,3064.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33632,Apartment,1755.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33633,Apartment,3172.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33634,Apartment,1647.0,entire_home,2,0,0,0,0,0,0,0,0,0,1,Brazil
33635,Apartment,7141.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33636,Apartment,1755.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
33637,House,675.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33638,House,675.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33639,House,675.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33640,House,675.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33641,House,6115.5,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
33642,Apartment,2727.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33643,Apartment,1363.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33644,Apartment,13486.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33645,Apartment,3118.5,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33646,Apartment,675.0,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
33647,Hotel,6061.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33648,Homestay,1363.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33649,Hotel,6061.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33650,Apartment,6750.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
33651,Hotel,6061.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33652,Hotel,6061.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33653,Hotel,6061.5,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
33654,Hotel,6061.5,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
33655,Hotel,6061.5,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
33656,Apartment,675.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33657,Apartment,2038.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33658,Apartment,904.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
33659,Apartment,4698.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33660,Homestay,1647.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33661,House,12123.0,entire_home,10,0,0,0,0,0,0,0,0,0,0,Brazil
33662,Apartment,3402.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33663,Apartment,2727.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33664,Apartment,3510.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33665,Apartment,1026.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33666,Apartment,1363.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33667,Apartment,6007.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33668,Apartment,2038.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33669,Apartment,12811.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33670,Apartment,1755.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33671,Apartment,1755.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33672,Apartment,9234.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33673,House,3064.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33674,Apartment,2943.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33675,Apartment,2551.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33676,Apartment,850.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33677,Apartment,1876.5,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
33678,Apartment,2038.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33679,House,6048.0,room,2,0,1,0,0,0,0,0,0,0,1,Brazil
33680,House,3402.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33681,Apartment,742.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
33682,Apartment,4482.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33683,Apartment,5670.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33684,Apartment,4482.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33685,Apartment,4698.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33686,Apartment,3402.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33687,Apartment,2727.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33688,Apartment,3402.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
33689,Apartment,7708.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33690,Apartment,13486.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33691,Apartment,1647.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33692,Apartment,1363.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
33693,Apartment,2943.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33694,Apartment,1188.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
33695,Apartment,2038.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33696,Apartment,1188.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
33697,Apartment,1188.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33698,Apartment,3631.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33699,Apartment,1647.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33700,House,1363.5,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
33701,House,56673.0,entire_home,16,0,1,0,0,0,0,0,0,0,0,Brazil
33702,Apartment,2092.5,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33703,Apartment,1080.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33704,Apartment,1701.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33705,Apartment,2551.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33706,Apartment,3685.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33707,Apartment,3793.5,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
33708,Apartment,1930.5,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
33709,Apartment,5386.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33710,Apartment,2443.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33711,House,10827.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
33712,Apartment,9463.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33713,Apartment,11448.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33714,Apartment,10543.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33715,Apartment,1876.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33716,Apartment,2092.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33717,Apartment,1471.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33718,Apartment,2443.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33719,Apartment,8100.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33720,Apartment,1309.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
33721,Apartment,5386.5,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33722,Apartment,4698.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33723,Apartment,1363.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33724,Apartment,2727.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33725,Apartment,5548.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33726,Apartment,2551.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33727,Apartment,1080.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
33728,Apartment,2038.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33729,Apartment,1242.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
33730,Apartment,2092.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33731,Apartment,2551.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33732,House,13486.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33733,Apartment,6061.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33734,Apartment,12406.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33735,Apartment,2659.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33736,Apartment,1026.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
33737,Apartment,4482.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33738,Apartment,4023.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33739,Apartment,5386.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33740,Apartment,2038.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33741,Apartment,2605.5,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33742,Apartment,4023.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33743,Apartment,2551.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33744,Apartment,1134.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33745,Apartment,20236.5,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
33746,Apartment,1188.0,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
33747,Apartment,2160.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33748,House,1876.5,room,5,0,0,0,0,0,0,0,0,0,0,Brazil
33749,Apartment,3118.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33750,Apartment,1363.5,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
33751,House,8100.0,entire_home,8,0,1,0,0,0,0,0,0,0,1,Brazil
33752,Apartment,4131.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33753,Apartment,1471.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
33754,Apartment,1363.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33755,Apartment,3402.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33756,House,6237.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
33757,Apartment,6061.5,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
33758,Apartment,5670.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33759,House,6061.5,entire_home,12,0,1,0,0,0,0,0,0,0,0,Brazil
33760,Apartment,8100.0,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
33761,Apartment,10827.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
33762,Apartment,1080.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33763,Apartment,4023.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33764,Apartment,1755.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33765,Apartment,1525.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33766,House,1363.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33767,House,1363.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33768,Apartment,8100.0,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
33769,Apartment,3226.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33770,Apartment,2835.0,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
33771,House,1363.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33772,Apartment,3402.0,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
33773,Apartment,2038.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33774,Apartment,2835.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33775,Apartment,4023.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33776,Apartment,4306.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
33777,Apartment,2551.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33778,Apartment,4698.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33779,House,5899.5,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
33780,Apartment,675.0,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
33781,Apartment,2038.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33782,Apartment,1417.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33783,Apartment,4252.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33784,Apartment,2943.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33785,Apartment,2727.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33786,Apartment,2160.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33787,Apartment,6061.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
33788,Apartment,3402.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33789,Apartment,7371.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
33790,Apartment,2727.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33791,Apartment,2605.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33792,Apartment,1593.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33793,Apartment,1363.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33794,Apartment,7425.0,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
33795,Apartment,2038.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33796,Apartment,7425.0,entire_home,7,0,0,0,0,0,0,0,0,0,0,Brazil
33797,Apartment,1309.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
33798,Apartment,9463.5,entire_home,16,0,1,0,0,0,0,0,0,0,0,Brazil
33799,Homestay,2268.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33800,Apartment,10651.5,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33801,Apartment,4698.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33802,Apartment,2443.5,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33803,Apartment,2727.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33804,Apartment,3915.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33805,Apartment,9301.5,entire_home,16,0,0,0,0,0,0,0,0,0,0,Brazil
33806,Apartment,11907.0,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
33807,Apartment,6750.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
33808,Apartment,2727.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33809,Apartment,1080.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
33810,Apartment,1188.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33811,Apartment,6750.0,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
33812,Apartment,3402.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33813,Apartment,14566.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33814,Homestay,1188.0,room,12,0,0,0,0,0,0,0,0,0,0,Brazil
33815,Apartment,8100.0,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
33816,Apartment,1701.0,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
33817,Apartment,6466.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
33818,Apartment,6750.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33819,Apartment,5386.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33820,Apartment,8100.0,entire_home,12,0,1,0,0,0,0,0,0,0,0,Brazil
33821,House,2092.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33822,House,6736.5,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
33823,Apartment,1363.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33824,Apartment,2038.5,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33825,Apartment,3118.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33826,Apartment,3402.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33827,Apartment,33723.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33828,Apartment,12163.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33829,Apartment,2443.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33830,Apartment,4023.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33831,Apartment,14175.0,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
33832,Apartment,10827.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
33833,Apartment,26244.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
33834,Apartment,2551.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33835,Apartment,2835.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33836,Apartment,2443.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33837,Apartment,2727.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33838,Apartment,1026.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
33839,House,675.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33840,Apartment,7425.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33841,Apartment,4698.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
33842,Apartment,2443.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33843,Apartment,13378.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33844,Apartment,2214.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33845,Apartment,16213.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33846,Apartment,1471.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33847,Apartment,1309.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33848,Apartment,1363.5,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
33849,Apartment,4698.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33850,Apartment,18873.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33851,Apartment,2551.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33852,Apartment,14175.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33853,Apartment,5386.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33854,Apartment,1876.5,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
33855,Apartment,2943.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33856,Apartment,4306.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33857,Apartment,3402.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33858,Apartment,2038.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33859,Apartment,3402.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33860,Apartment,958.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
33861,Apartment,5386.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33862,Apartment,1876.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33863,Apartment,2038.5,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33864,House,1809.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33865,Apartment,1647.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33866,Apartment,4023.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33867,Apartment,10800.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33868,Apartment,2943.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33869,Apartment,9463.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33870,Homestay,5103.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33871,Apartment,3226.5,entire_home,7,0,0,0,0,0,0,0,0,0,0,Brazil
33872,Apartment,4023.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33873,Apartment,1363.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33874,House,2038.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33875,Apartment,6750.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33876,Apartment,3564.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33877,Apartment,2659.5,entire_home,7,0,0,0,0,0,0,0,0,0,0,Brazil
33878,Apartment,14175.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
33879,Apartment,135000.0,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
33880,Apartment,26973.0,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
33881,Apartment,4023.0,entire_home,7,0,0,0,0,0,0,0,0,0,0,Brazil
33882,Apartment,2038.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33883,Apartment,4023.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33884,Apartment,12271.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
33885,House,4198.5,entire_home,12,0,0,0,0,0,0,0,0,0,0,Brazil
33886,House,2781.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33887,House,3631.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33888,House,3915.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33889,House,3172.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33890,House,6966.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33891,House,2781.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33892,Apartment,2322.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33893,House,3172.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33894,Apartment,2551.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33895,Apartment,8086.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33896,Apartment,1755.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33897,Apartment,2727.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33898,House,27540.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
33899,Apartment,1188.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33900,House,4698.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33901,Apartment,1593.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33902,Apartment,5386.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33903,Apartment,6750.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
33904,Apartment,2781.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33905,Homestay,2038.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33906,Apartment,35086.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33907,Apartment,1080.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33908,Apartment,43186.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
33909,Apartment,2322.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33910,Apartment,9463.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33911,House,2484.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33912,Apartment,8100.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33913,Apartment,2038.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33914,House,55714.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
33915,Apartment,1188.0,room,1,0,0,0,0,0,0,0,0,0,1,Brazil
33916,Apartment,13486.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33917,Apartment,2551.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33918,Apartment,7992.0,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
33919,Apartment,2727.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33920,Apartment,3402.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
33921,Apartment,2443.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33922,Apartment,4023.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33923,Apartment,8100.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33924,Apartment,29700.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
